SW-Dirty Alley,S AUGUSTA AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,S BOULDIN-HIGHLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,S CATON AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,S HANOVER ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
SW-Dirty Alley,S HIGHLAND AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
SW-Dirty Alley,S LOUDON AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,S MONASTERY AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Sabina-Mattfeldt,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Saint Agnes,1,2,1,1,,1,4,1,1,1,,2,,1,5,,2,2,1,1,2,2,2,3,1,,2,,,,,2,,,,,,1,,1,,,,,1,,,,1,,3,1,,1,1,,,1,1,,,,,,,1,1,,,2,1,,1,1,1,,,2,1,2,1,1,3,5
SW-Dirty Alley,Saint Helena,,,,2,1,,1,3,2,6,2,1,1,1,1,,3,3,2,2,1,2,1,1,,3,1,1,,,1,2,3,1,2,5,3,3,1,,,,1,,4,2,3,2,,1,1,2,,,1,2,2,4,,1,,3,,4,3,1,2,1,3,,5,1,1,1,3,,1,1,,,1,2,1,1
SW-Dirty Alley,Saint Josephs,3,7,2,,7,2,21,8,6,8,3,6,7,6,10,11,11,8,3,9,3,9,8,13,25,10,10,11,10,10,8,15,10,16,1,3,13,4,4,1,1,4,6,5,6,3,5,6,5,2,13,7,5,5,5,1,2,3,3,1,3,3,9,2,4,8,7,5,10,5,7,6,8,5,11,5,3,2,10,5,5,5,5,3
SW-Dirty Alley,SAINT MARGARET ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Saint Paul,,,,,,,,,,,,,,1,,2,1,,,,1,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,1,,,,,,,,,,,,1,1,,1,,1,2,,,,,,,,,,,,,,,,,,,
SW-Dirty Alley,SAINT PAUL ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Sandtown-Winchester,42,29,47,55,29,29,43,46,40,50,43,39,43,80,60,72,59,45,66,75,36,36,46,50,59,44,49,64,33,23,46,36,31,43,28,29,45,34,31,20,27,25,35,41,46,21,46,19,26,18,35,49,22,22,37,25,29,31,11,9,10,19,23,20,16,21,26,23,31,22,19,14,24,37,49,29,15,26,23,21,21,25,27,54
SW-Dirty Alley,Seton Business Park,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW-Dirty Alley,Seton Hill,,1,2,2,1,2,,,3,2,3,1,,,,1,,,,,,1,,,,1,,,1,,1,1,,,,,,,1,,,1,2,1,,,,1,,,,,,2,1,,2,,,,,1,,,1,1,,1,,2,,,,1,1,,1,,1,,,1,2,2
SW-Dirty Alley,Sharp-Leadenhall,,2,,1,2,2,2,,,3,,1,,1,2,2,,1,2,4,,1,,,1,,,,2,1,,,,,1,,1,1,,1,1,,,1,1,1,,,,,,,,,2,,,,,,2,3,,,,,,1,,,,1,,,,,,,,,1,,,
SW-Dirty Alley,SHERIDAN AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Shipley Hill,5,34,25,13,11,25,24,24,17,12,33,10,23,14,26,31,8,8,14,20,13,12,14,20,13,15,9,15,8,15,17,25,17,17,7,7,11,8,2,3,4,12,12,8,17,10,3,7,7,7,12,16,10,5,9,15,14,8,8,6,4,7,10,14,10,16,14,8,14,15,8,8,14,14,10,11,10,19,6,11,12,9,6,18
SW-Dirty Alley,South Baltimore,6,10,14,7,6,3,4,16,4,2,5,4,2,3,3,5,6,10,11,5,7,8,5,3,8,6,11,8,2,8,5,9,5,2,9,2,5,4,5,7,6,2,6,6,9,2,3,3,3,3,4,2,13,3,4,6,3,1,1,3,1,2,2,4,1,8,6,4,5,2,6,7,4,4,3,4,5,4,7,4,1,3,2,3
SW-Dirty Alley,South Clifton Park,4,11,15,5,4,5,7,10,5,2,13,6,9,18,10,3,8,7,9,7,4,6,11,8,5,1,7,6,7,7,6,5,7,3,4,3,6,17,5,2,4,4,8,14,7,3,11,3,4,5,7,4,5,4,5,8,8,10,1,1,3,11,12,6,13,12,10,3,9,11,3,2,7,2,8,3,6,4,2,6,3,4,3,8
SW-Dirty Alley,Spring Garden Industrial Area,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW-Dirty Alley,Stadium Area,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
SW-Dirty Alley,STEELTON AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Stonewood-Pentwood-Winston,1,,1,2,,1,1,,1,1,1,1,1,2,,,,,1,2,,1,,1,,1,1,,,1,2,,1,2,2,,,1,1,,1,,,,,1,,,,1,1,2,,3,1,,,,,,1,3,2,1,1,2,,1,,,,1,,1,2,,,,,,3,,,
SW-Dirty Alley,Taylor Heights,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW-Dirty Alley,Ten Hills,,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,
SW-Dirty Alley,The Orchards,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW-Dirty Alley,THELMA LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Towanda-Grantley,7,5,9,8,6,4,5,3,8,8,2,6,4,11,2,7,4,2,4,4,5,3,4,2,4,7,15,5,1,6,4,3,6,5,,2,7,1,6,2,2,3,8,1,2,1,,,1,1,11,7,6,5,7,1,5,2,6,,2,2,2,,3,1,7,1,2,2,,,5,5,8,3,9,2,5,1,2,2,5,2
SW-Dirty Alley,Tremont,1,1,,,,1,,1,2,3,3,,1,1,1,,,1,2,,4,2,,3,,,1,1,1,,,1,1,,,2,,3,,,,,,1,4,,,,,,3,4,3,2,2,2,2,1,,,4,2,2,1,1,1,2,3,,1,1,2,8,1,3,4,2,1,,6,2,1,1,3
SW-Dirty Alley,Tuscany-Canterbury,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,
SW-Dirty Alley,Union Square,4,8,8,3,8,4,4,8,5,6,7,4,3,5,3,8,7,8,4,6,5,2,3,2,7,6,11,8,2,6,5,4,6,3,2,1,3,2,9,3,1,3,1,7,7,5,3,3,1,,11,4,9,8,6,3,4,1,4,4,1,7,2,5,2,1,3,5,3,9,3,2,7,4,10,1,8,6,8,3,4,4,3,7
SW-Dirty Alley,University Of Maryland,,1,,,,,,1,1,,,,,,1,,,,,,,1,,,1,1,2,,,2,2,2,,,1,1,,1,2,,,,,,1,,,,,,,,1,,,,,,,,,,,1,1,,,1,,,,,1,,1,,,,,,1,,,
SW-Dirty Alley,Uplands,1,4,1,1,1,3,,2,1,2,4,1,,,2,1,1,1,,,1,1,,4,,5,,,2,2,1,6,1,1,1,,1,1,1,1,2,,1,3,3,1,,1,1,1,2,,1,2,,,2,,1,,1,,,1,,,1,,,,1,,1,4,1,,,1,1,,5,3,1,3
SW-Dirty Alley,Upper Fells Point,7,5,9,10,10,7,10,6,11,6,6,6,6,3,6,1,5,7,4,4,5,3,1,1,3,4,1,3,4,11,13,8,5,7,1,2,,2,2,3,5,2,2,3,3,5,1,2,2,,5,8,2,2,2,3,1,2,,,2,1,1,3,3,,,1,1,3,1,1,,,,,3,2,5,3,1,,,2
SW-Dirty Alley,Upton,12,18,29,17,19,14,18,14,18,16,22,10,15,20,18,12,18,19,11,13,16,20,12,24,18,27,28,17,19,20,27,19,10,18,9,9,7,15,4,2,7,10,13,14,11,18,15,13,12,13,19,19,12,23,24,22,19,14,6,11,11,19,14,15,13,16,27,20,24,23,29,18,54,23,15,18,33,24,30,23,10,27,20,32
SW-Dirty Alley,Violetville,1,,1,1,1,1,,3,1,1,2,3,,,3,2,6,8,6,2,4,6,3,1,1,1,5,2,2,2,2,6,4,3,2,1,3,,2,,3,3,4,2,,1,,1,1,,2,4,2,3,2,1,6,4,1,2,1,,2,3,2,4,4,3,2,2,1,1,2,1,2,2,2,1,3,,1,1,3,1
SW-Dirty Alley,W 26TH ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,W BALTIMORE ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,W NORTH AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,W PRATT ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Walbrook,11,19,17,22,6,15,19,17,8,8,7,19,11,16,9,23,8,19,6,15,3,15,8,16,22,16,36,15,20,4,14,22,15,21,9,15,9,9,4,3,11,14,16,15,13,6,6,4,12,8,21,18,12,13,12,19,16,11,2,12,5,12,15,10,7,14,7,10,8,9,4,12,14,16,17,12,16,24,14,32,15,27,18,17
SW-Dirty Alley,Waltherson,5,5,3,5,11,4,4,5,4,6,4,2,1,3,6,3,7,8,6,5,7,10,5,5,13,2,3,4,6,6,5,8,5,2,3,5,1,3,8,6,5,6,5,6,6,4,4,1,3,1,11,7,6,7,9,2,4,7,5,2,3,3,7,4,7,3,2,2,12,2,6,3,4,4,5,2,3,5,6,4,1,10,6,6
SW-Dirty Alley,Washington Hill,5,5,5,3,8,4,10,7,8,7,2,3,5,6,2,8,5,5,8,6,2,8,5,1,4,2,1,6,2,4,4,4,5,4,2,5,5,4,7,3,6,3,6,2,4,2,7,2,5,2,7,12,7,2,6,2,6,4,,1,3,4,2,1,4,2,3,8,7,1,5,5,2,1,4,2,7,3,4,8,9,8,3,4
SW-Dirty Alley,Washington Village/Pigtown,41,44,77,67,38,85,74,53,48,55,35,36,80,42,52,59,47,69,73,60,37,36,45,55,95,77,85,97,37,58,64,53,36,30,33,31,39,23,48,16,36,18,43,38,39,58,20,27,54,15,35,36,51,54,36,29,29,40,20,22,25,22,37,25,42,37,26,36,36,52,24,25,29,70,59,54,54,74,70,57,27,29,31,47
SW-Dirty Alley,Waverly,4,12,17,4,15,15,14,10,13,14,17,15,9,25,11,10,13,14,10,13,16,17,22,31,21,30,23,11,20,10,15,18,8,11,9,6,12,10,6,8,3,6,16,15,12,7,2,7,6,6,5,14,6,17,7,6,9,4,7,3,7,4,5,6,10,6,5,10,11,10,6,6,10,11,6,9,10,7,23,19,9,9,10,14
SW-Dirty Alley,West Arlington,5,9,3,5,9,13,3,16,11,5,10,10,5,9,5,11,14,11,10,7,8,9,8,10,6,4,8,7,6,12,9,11,10,5,3,4,5,3,7,1,4,4,1,5,6,3,4,3,6,5,10,11,7,15,10,15,5,8,4,10,5,4,2,4,9,6,7,2,10,6,9,10,11,5,19,4,10,9,12,16,4,11,9,3
SW-Dirty Alley,WEST BAY AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,West Forest Park,4,,1,4,2,4,5,8,3,3,,4,4,6,9,5,3,,3,1,2,3,4,5,5,4,8,6,2,2,1,6,,1,3,4,8,5,1,1,1,4,3,3,3,1,2,4,3,6,14,18,6,7,3,3,6,3,7,5,3,,7,1,6,2,1,4,6,2,6,,5,5,3,,6,4,8,6,2,7,4,2
SW-Dirty Alley,West Hills,,1,,1,,1,3,4,2,1,3,,,1,3,3,1,1,1,1,1,,3,1,5,2,1,1,1,,1,2,3,3,1,1,,2,4,1,1,1,,1,1,3,,1,,1,1,3,,,3,,1,1,,2,1,1,1,2,,1,,2,,2,4,,,2,1,,1,,,,,3,1,
SW-Dirty Alley,Westfield,,2,1,1,,5,,2,2,,2,,,,1,,2,,,2,,3,1,1,1,,,2,,1,,1,2,,,3,4,,1,,1,2,1,1,2,,,1,2,,,1,4,2,,2,1,,,,,,,,2,1,1,1,,,,,,,,,,,2,,,1,2,
SW-Dirty Alley,Westgate,2,3,1,,,,1,,,,,,1,,,3,3,3,,1,2,,1,1,1,4,2,,4,,1,,2,2,,1,,1,1,1,1,1,,2,,,,,,1,1,2,,,,4,,1,,1,,,2,,1,,3,1,,,1,2,,1,,1,2,,,,,1,1,1
SW-Dirty Alley,Westport,15,8,5,5,10,5,12,6,9,13,8,6,18,10,7,11,7,13,19,8,8,5,11,22,16,5,13,9,12,5,12,12,5,8,4,3,5,2,,4,7,5,6,11,6,5,1,6,3,4,2,4,4,3,16,3,5,4,,3,4,2,1,7,6,12,3,9,19,12,21,3,10,7,11,13,6,7,10,9,11,1,2,5
SW-Dirty Alley,Wilhelm Park,4,,2,2,2,4,1,2,,1,,,1,,3,2,,1,1,,1,,1,,,1,,8,4,5,1,,1,,,1,,1,1,,1,3,1,,2,,1,,,1,,1,1,1,5,1,,4,,,1,1,,1,,5,5,2,3,1,3,,2,3,3,1,2,1,,2,,,1,1
SW-Dirty Alley,WILKENS AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Wilson Park,3,3,5,3,1,2,3,1,4,4,3,4,4,3,1,4,5,1,2,2,,10,4,1,3,,2,2,2,,1,4,4,1,2,4,3,3,3,1,2,1,1,3,2,3,,1,3,6,2,3,2,10,4,2,,,1,1,1,1,5,,2,,5,3,4,1,1,,1,3,4,1,1,1,1,3,2,4,1,1
SW-Dirty Alley,Winchester,7,9,4,4,3,6,7,10,4,8,4,9,9,5,5,8,4,20,14,9,11,9,4,9,15,20,34,15,9,7,5,13,3,7,11,8,5,3,2,3,6,4,4,5,9,5,9,6,14,6,15,12,8,12,6,10,7,12,5,10,7,9,13,7,8,18,8,13,14,17,7,16,17,7,9,13,8,9,16,11,8,12,9,10
SW-Dirty Alley,Windsor Hills,,,1,,1,1,4,,,1,,,,,,,,1,1,1,1,1,,,1,3,3,,2,1,4,4,1,3,1,2,2,1,1,1,1,,2,1,,3,,,,3,2,2,4,1,1,1,2,3,1,,3,,,1,1,,,1,,,2,4,1,2,1,,1,,2,,2,,1,
SW-Dirty Alley,WINSTON AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Winston-Govans,8,13,12,3,13,6,9,3,16,11,8,2,5,13,4,9,15,4,4,6,4,10,10,5,8,2,5,6,4,7,4,7,6,13,7,13,7,5,,2,6,8,11,3,10,2,2,4,5,4,5,8,2,2,2,3,2,4,6,4,2,5,6,3,2,3,1,1,2,3,5,1,6,2,3,1,2,,3,3,2,2,4,11
SW-Dirty Alley,Woodberry,,2,4,,2,1,7,1,2,1,,,,,1,1,1,,4,1,1,1,,,,,1,,1,1,4,1,,,1,,,3,,,,1,1,,,,,,1,,,1,,3,1,1,2,,1,,2,,1,,,,3,2,1,1,,2,,1,,,,1,2,2,2,1,,
SW-Dirty Alley,Woodbourne Heights,,,1,1,1,,1,2,1,1,1,,,1,,,,2,8,2,1,2,1,3,2,5,3,3,1,1,2,5,,1,1,1,5,1,2,1,2,1,8,2,2,,1,1,1,,2,2,1,1,,3,3,2,1,,,1,2,2,,2,1,2,,1,1,2,3,,1,,1,,2,2,3,,,
SW-Dirty Alley,Woodbourne-McCabe,3,6,5,,1,5,4,12,6,9,6,5,6,3,3,3,9,4,6,4,8,8,2,10,12,3,8,4,7,5,2,7,5,1,1,5,4,6,,1,,8,4,7,3,3,5,1,4,5,9,4,7,4,1,,1,2,2,2,3,3,4,3,2,,,7,,3,5,1,7,1,1,7,2,3,4,1,3,2,2,3
SW-Dirty Alley,Woodmere,4,2,5,14,2,7,2,8,4,5,4,7,6,5,6,6,6,5,8,4,10,8,4,7,13,8,11,4,6,4,7,13,6,5,4,4,8,7,5,4,5,3,7,2,11,,2,2,5,2,9,8,2,6,7,5,5,5,2,8,1,3,3,6,3,4,6,5,5,3,4,4,10,5,4,6,10,11,4,11,12,11,9,7
SW-Dirty Alley,Wrenlane,2,2,,3,,2,2,5,,2,,1,2,3,,,2,2,3,2,1,4,2,2,1,,1,2,,2,4,3,2,,1,,,1,,2,1,2,2,2,3,,5,,3,1,2,2,,5,1,,3,1,1,,,3,,1,2,2,2,1,,1,,2,,1,,,2,5,,,,,,
SW-Dirty Alley,Wyman Park,1,,2,2,1,,,3,1,1,,1,,,1,1,1,,2,3,,,,,,1,,2,,3,,1,3,3,,1,1,2,2,4,3,2,,4,,1,1,,1,1,,3,10,1,,,,,2,2,,,,,,,,,,,,,,,,,,1,,,,2,3,
SW-Dirty Alley,Wyndhurst,,,,,,,,,,,,2,,,,1,,1,,,,,1,,,,1,1,,1,,2,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW-Dirty Alley,Yale Heights,1,1,2,2,2,2,,3,3,2,3,2,1,7,4,5,5,8,1,3,2,9,3,4,4,6,6,1,3,4,5,6,5,,2,,1,2,3,1,7,2,3,1,4,,,3,8,1,2,3,1,4,4,2,3,,,1,2,2,,1,3,1,2,5,2,2,5,1,3,4,8,3,,1,3,2,1,1,1,2
SW-Dirty Alley,York-Homeland,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,
Grand Total,,3544,3718,4574,4188,3708,4386,4630,4794,4176,4178,3966,3918,4488,4732,4884,5292,4812,5288,5510,5412,3676,4322,3548,4128,4588,3996,5004,4956,3774,4020,4728,5496,4154,3738,2790,2874,3406,3036,2588,1726,2636,3152,3926,3470,3888,3320,2762,2376,2996,2714,5114,4564,4098,3998,4050,3674,3580,2956,2176,2342,2482,2410,3318,2900,3096,3544,3706,4000,3922,3642,3060,2836,4070,3292,4046,3112,3634,3710,4090,4062,3698,3520,2896,3586
